V1.81,SPxLang.ENCGroup128Name,Nature of seabed
V1.81,SPxLang.ENCGroup129Desc,"Geographic names (OBJNAM of SEAARE, LNDRGN etc)"
V1.81,SPxLang.ENCGroup129Name,Geographic names
V1.81,SPxLang.ENCGroup130Desc,Value of: magnetic variation (VALMAG of MAGVAR); swept depth (DRVAL1 of SWPARE)
V1.81,SPxLang.ENCGroup130Name,"Magnetic variation, swept depth"
V1.81,SPxLang.ENCGroup131Desc,Height of islet or land feature
V1.81,SPxLang.ENCGroup131Name,Height of islet or land feature
V1.81,SPxLang.ENCGroup132Desc,"Berth number (OBJNAM of BERTHS, ACHBRT)"
V1.81,SPxLang.ENCGroup132Name,Berth number
V1.81,SPxLang.ENCGroup133Desc,"National language text (NOBJNM, NINFOM, NTXTDS)"
V1.81,SPxLang.ENCGroup133Name,National language text
V1.85,SPxLang.FilterConditionsTab1,Set filter name,设定滤波条件的名称
V1.85,SPxLang.FilterConditionsPopupMenu1,New Condition,新条件
V1.85,SPxLang.FilterConditionsPopupMenu2,Delete,删除
V1.85,SPxLang.FilterConditionsPopupMenu3,Condition,条件
V1.85,SPxLang.FilterConditionsPopupMenu4,Delete All Conditions,删除所有条件
V1.85,SPxLang.FiltersPanel1,Right click to add new filter ,右击鼠标增加新的条件
V1.81,SPxLang.JoystickFocus,Focus,Focus
V1.81,SPxLang.JoystickZoom,Zoom,Zoom
V1.81.5,SPxLang.LRADSearchlightDlg1,Enable Beam
V1.81.5,SPxLang.LRADSearchlightDlg2,Enabled
V1.81.5,SPxLang.LRADSearchlightDlg3,Disabled
V1.81.5,SPxLang.LRADSearchlightDlg4,Enable Strobe
V1.81.5,SPxLang.LRADSearchlightDlg5,Constant
V1.81.5,SPxLang.LRADSearchlightDlg6,Strobe
V1.81.5,SPxLang.LRADSearchlightDlg7,Beam Level
V1.81.5,SPxLang.LRADSearchlightDlg8,Low
V1.81.5,SPxLang.LRADSearchlightDlg9,Normal
V1.81.5,SPxLang.LRADSearchlightDlg10,High
V1.81.5,SPxLang.LRADSearchlightDlg11,Strobe Rate
V1.81.5,SPxLang.LRADSearchlightDlg12,Hz
V1.81.5,SPxLang.LRADSearchlightDlg13,Zoom Percent
V1.81.5,SPxLang.LRADSearchlightDlg14,Flood
V1.81.5,SPxLang.LRADSearchlightDlg15,Spot
V1.81.5,SPxLang.LRADSearchlightDlg16,Unknown
V1.81,SPxLang.MediaInfoName1,None,空
V1.81,SPxLang.MediaInfoName2,HPx Card,HPx卡
V1.81,SPxLang.MediaInfoName3,Serial,串口
V1.81,SPxLang.MediaInfoName4,Direct Show Capture,Direct Show Capture
V1.81,SPxLang.MediaInfoName5,Network UDP Headerless,网络UDP(无报头)
V1.81,SPxLang.MediaInfoName6,Network UDP SPx, 网络UDP SPx
V1.81,SPxLang.MediaInfoName7,Network UDP ASTERIX, 网络UDP ASTERIX
V1.81,SPxLang.MediaInfoName8,Network Simrad, 网络Simrad
V1.81,SPxLang.MediaInfoName9,Network P217, 网络P217
V1.81,SPxLang.MediaInfoName10,Network TCP Headerless,网络TCP(无报头)
V1.81,SPxLang.MediaInfoName11,Network RTSP,网络RTSP
V1.81,SPxLang.MediaInfoName12,Headerless,无报头
V1.81,SPxLang.MediaInfoName13,SPx,SPx
V1.81,SPxLang.MediaInfoName14,ASTERIX,ASTERIX
V1.81,SPxLang.NetCtrlDlg1,The standard network address,标准网络地址
V1.81,SPxLang.NetCtrlDlg2,is,是
V1.81,SPxLang.NetCtrlDlg3,port,端口
V1.81,SPxLang.NetCtrlDlg4,Address:,地址:
V1.81,SPxLang.NetCtrlDlg5,Port:,端口:
V1.81,SPxLang.NetCtrlDlg6,Interface:,接口:
V1.81,SPxLang.NetCtrlDlg7,Set,设置
V1.81,SPxLang.NetCtrlDlg8,Default,默认
V1.81,SPxLang.NetCtrlDlg9,Any,任意
V1.81,SPxLang.NetCtrlDlg10,WARNING: Interface is disabled. ,警告: 接口未启用。
V1.81,SPxLang.NetCtrlDlg11,WARNING: Interface is disconnected. ,警告: 接口未连接
V1.81,SPxLang.NetCtrlDlg12,ERROR: Invalid interface selection. ,错误: 选择无效接口
V1.81,SPxLang.NetCtrlDlg13,Use Defaults ,使用默认
V1.81,SPxLang.OnvifDlg1,Status: ,状态:
V1.81,SPxLang.OnvifDlg2,Discover,发现
V1.81,SPxLang.OnvifDlg3,Username:,用户名:
V1.81,SPxLang.OnvifDlg4,Password:,密码:
V1.81,SPxLang.OnvifDlg5,Server:,服务:
V1.81,SPxLang.OnvifDlg6,Profile:,配置文件:
V1.81,SPxLang.OnvifDlg7,None,空
V1.81,SPxLang.OnvifDlg8,Mode:,模式:
V1.81,SPxLang.OnvifDlg9,UDP Unicast,UDP 单播
V1.81,SPxLang.OnvifDlg10,UDP Multicast,UDP 多播(组播)
V1.81,SPxLang.OnvifDlg11,TCP Interleaved,TCP 交织
V1.81,SPxLang.OnvifDlg12,Connection failure,连接失败
V1.81,SPxLang.OnvifDlg13,Bad request,错误请求
V1.81,SPxLang.OnvifDlg14,Username or password incorrect,用户名或密码错误
V1.81,SPxLang.OnvifDlg15,Media not found,未找到媒体
V1.81,SPxLang.OnvifDlg16,Transport mode not supported,传输模式不支持
V1.81,SPxLang.OnvifDlg17,Dropping packets,丢包
V1.81,SPxLang.OnvifDlg18,Not configured,未配置
V1.81,SPxLang.OnvifDlg19,Address:,地址:
V1.81,SPxLang.OnvifDlg20,Custom,自定义
V1.81,SPxLang.OnvifDlg21,Unknown,未知
V1.81,SPxLang.OnvifDlg22,Unrecognised response,未识别响应
V1.84.1,SPxLang.OnvifDlg23,HTTP,HTTP
V1.84.3,SPxLang.OnvifDlg24,Not receiving data,未收到数据
V1.81,SPxLang.P172RcActive,Active
V1.81,SPxLang.P172RcAlarms,Alarms
V1.81,SPxLang.P172RcAntenna,Antenna
V1.81,SPxLang.P172RcBackup,Backup
V1.81,SPxLang.P172RcBackupRestore,Backup / Restore
V1.81,SPxLang.P172RcBlanking,Blanking
V1.81,SPxLang.P172RcClear,Clear
V1.81,SPxLang.P172RcClearAlarms,Clear Alarms
V1.81,SPxLang.P172RcClearEvents,Clear Events
V1.81,SPxLang.P172RcClutterMap,Clutter Map
V1.81,SPxLang.P172RcCommandMesgs,Command Messages
V1.81,SPxLang.P172RcCommands,Commands
V1.81,SPxLang.P172RcControl,Control
V1.81,SPxLang.P172RcControlPanel,Control Panel
V1.81,SPxLang.P172RcDetails,Details
V1.81,SPxLang.P172RcDisplayMode,Display Mode
V1.84.3,SPxLang.P172RcDualMode,Dual Mode
V1.81,SPxLang.P172RcEmergencyStop,EMERGENCY STOP
V1.81,SPxLang.P172RcEmergencyStopProceed,Proceed with EMERGENCY STOP?
V1.81,SPxLang.P172RcEmergencyStopTitle,Emergency Stop Confirmation
V1.81,SPxLang.P172RcEnable,Enable
V1.81,SPxLang.P172RcEvents,Events
V1.81,SPxLang.P172RcHbRx,H/B Rx
V1.81,SPxLang.P172RcHbTx,H/B Tx
V1.81,SPxLang.P172RcHeartbeats,Heartbeats
V1.81,SPxLang.P172RcIdentity,Identity
V1.81,SPxLang.P172RcLimits,Limits
V1.81,SPxLang.P172RcLogRx,Log Rx
V1.81,SPxLang.P172RcLogTx,Log Tx
V1.81,SPxLang.P172RcMiscellaneous,Miscellaneous
V1.81,SPxLang.P172RcOffline,Off-Line
V1.81,SPxLang.P172RcPolarisation,Polarisation
V1.81,SPxLang.P172RcR8R9Chirp,Chirp
V1.81,SPxLang.P172RcR8R9FreqNum,Freq Num
V1.81,SPxLang.P172RcR8R9Gain,Gain
V1.81,SPxLang.P172RcR8R9Ir,I/R
V1.81,SPxLang.P172RcR8R9Mode,Mode
V1.81,SPxLang.P172RcR8R9Power,Power
V1.81,SPxLang.P172RcR8R9RainFilter,Rain Filter
V1.81,SPxLang.P172RcR8R9Range,Range
V1.81,SPxLang.P172RcR8R9SeaFilter,Sea Filter
V1.81,SPxLang.P172RcR8R9Swap,Swap
V1.81,SPxLang.P172RcRadarMode,Radar Mode
V1.81,SPxLang.P172RcRdu,RDU
V1.81,SPxLang.P172RcReserve,Reserve
V1.81,SPxLang.P172RcRestart,RESTART
V1.81,SPxLang.P172RcRestartProceed,Proceed with RESTART?
V1.81,SPxLang.P172RcRestartTitle,Restart Confirmation
V1.81,SPxLang.P172RcRestore,Restore
V1.81,SPxLang.P172RcSaveConfig,Save Config
V1.81,SPxLang.P172RcSBand,S-Band
V1.81,SPxLang.P172RcScans,Scans
V1.81,SPxLang.P172RcSector,Sector
V1.81,SPxLang.P172RcSet,Set
V1.81,SPxLang.P172RcSize,Size
V1.81,SPxLang.P172RcSpeed,Speed
V1.81,SPxLang.P172RcStart,Start
V1.81,SPxLang.P172RcStatus,Status
V1.81,SPxLang.P172RcStatusMesgs,Status Messages
V1.81,SPxLang.P172RcStop,Stop
V1.81,SPxLang.P172RcSystemType,System Type
V1.81,SPxLang.P172RcTraffic,Radar Traffic
V1.81,SPxLang.P172RcTrafficClear,Clear Buffer
V1.81,SPxLang.P172RcTrafficFreeze,Freeze Window
V1.81,SPxLang.P172RcTransceiver,Transceiver
V1.81,SPxLang.P172RcTransmit,Transmit
V1.81,SPxLang.P172RcTune,Tune
V1.81,SPxLang.P172RcTxMute,TX Mute
V1.81,SPxLang.P172RcUnit,Unit
V1.81,SPxLang.P172RcUserMode,User Mode
V1.81,SPxLang.P172RcViewTraffic,View Traffic
V1.81,SPxLang.P172RcXBand,X-Band
V1.81,SPxLang.P226AdvDlgLic1,Licence Key
V1.81,SPxLang.P226AdvDlgLic2,Enter the licence key for the radar.
V1.81,SPxLang.P226AdvDlgSerial1,Serial Number
V1.81,SPxLang.P226AdvDlgSerial2,"Optionally enter the serial number of the radar to connect to, otherwise the first radar detected will be used."
V1.81,SPxLang.P226AdvDlgTitle,Simrad Advanced Control Panel
V1.81,SPxLang.P226DlgActual,Actual:
V1.81,SPxLang.P226DlgAuto,Auto
V1.81,SPxLang.P226DlgBlank1,Sector Blanking
V1.81,SPxLang.P226DlgBlank2,Sector ID:
V1.81,SPxLang.P226DlgBlank3,Blanking:
V1.81,SPxLang.P226DlgBlank4,Start Angle:
V1.81,SPxLang.P226DlgBlank5,End Angle:
V1.81,SPxLang.P226DlgConf1,Radar Configuration
V1.81,SPxLang.P226DlgConf2,Transmitting:
V1.81,SPxLang.P226DlgConf3,Range:
V1.81,SPxLang.P226DlgConf4,Scan Rate:
V1.81,SPxLang.P226DlgConf5,Gain:
V1.81,SPxLang.P226DlgConf6,Sea Clutter:
V1.81,SPxLang.P226DlgConf7,Rain:
V1.81,SPxLang.P226DlgConf8,FTC:
V1.81,SPxLang.P226DlgConf9,Interference:
V1.81,SPxLang.P226DlgConf10,Local IR:
V1.81,SPxLang.P226DlgConf11,Normal
V1.81,SPxLang.P226DlgConf12,Medium
V1.81,SPxLang.P226DlgConf13,High
V1.81,SPxLang.P226DlgConf14,harbour
V1.81,SPxLang.P226DlgConf15,offshore
V1.81,SPxLang.P226DlgDegs,degrees
V1.81,SPxLang.P226DlgDisabled,Disabled
V1.81,SPxLang.P226DlgEnable,Enable
V1.81,SPxLang.P226DlgEnabled,Enabled
V1.81,SPxLang.P226DlgRadar1,Radar
V1.81,SPxLang.P226DlgRadar2,Type:
V1.81,SPxLang.P226DlgRadar3,State:
V1.81,SPxLang.P226DlgRadar4,License:
V1.81,SPxLang.P226DlgRadar5,Info:
V1.81,SPxLang.P226DlgRadar6,Setup:
V1.81,SPxLang.P226DlgRadar7,Query
V1.81,SPxLang.P226DlgRadar8,Advanced...
V1.81,SPxLang.P226DlgRadar9,Channel:
V1.81,SPxLang.P226DlgRadar10,Level
V1.81,SPxLang.P226DlgRadar11,Insufficient
V1.81,SPxLang.P226DlgRadar12,OK
V1.81,SPxLang.P226DlgRadar13,Up
V1.81,SPxLang.P226DlgRadar14,max range
V1.81,SPxLang.P226DlgRadar15,Height
V1.81,SPxLang.P226DlgRadar16,offset
V1.81,SPxLang.P226DlgRequested,Requested:
V1.81,SPxLang.P226DlgSec,sec
V1.81,SPxLang.P226DlgSecs,secs
V1.81,SPxLang.P226DlgSet,Set
V1.81,SPxLang.P226DlgStatus1,P226 Status
V1.81,SPxLang.P226DlgStatus2,Initialising
V1.81,SPxLang.P226DlgStatus3,Initialising...
V1.81,SPxLang.P226DlgStatus4,No radars detected.
V1.81,SPxLang.P226DlgStatus5,Found
V1.81,SPxLang.P226DlgStatus6,radar
V1.81,SPxLang.P226DlgStatus7,radars
V1.81,SPxLang.P226DlgStatus8,using serial number
V1.81,SPxLang.P226DlgUnknown,Unknown
V1.81,SPxLang.RemoteP226Dialog1,RPM
V1.81,SPxLang.RemoteP226Dialog2,Manual
V1.81,SPxLang.RemoteP226Dialog3,Harbour
V1.81,SPxLang.RemoteP226Dialog4,Offshore
V1.81.5,SPxLang.RemoteRDRChannels,Channels,通道
V1.81,SPxLang.RemoteRDRCurrent,Current:,当前:
V1.81.8,SPxLang.RemoteRDRDataRate,Data Rate:,数据率:
V1.81,SPxLang.RemoteRDRDuration,Duration:,持续时间:
V1.81,SPxLang.RemoteRDREnd,End:,结束:
V1.81,SPxLang.RemoteRDREvent,Event:,事件:
V1.84.3,SPxLang.RemoteRDRGo,Go,Go
V1.84.3,SPxLang.RemoteRDRJumpTo,Jump To: ,跳转:
V1.81,SPxLang.RemoteRDRLog,Log,日志
V1.84.3,SPxLang.RemoteRDRLoop,Loop,循环:
V1.81,SPxLang.RemoteRDRNote,Note:,备注:
V1.81,SPxLang.RemoteRDRProject,Project:,项目:
V1.81,SPxLang.RemoteRDRRecord,Record,记录
V1.81,SPxLang.RemoteRDRReplay,Replay,回放
V1.81,SPxLang.RemoteRDRSession,Session:,会话:
V1.81,SPxLang.RemoteRDRStart,Start:,开始:
V1.81,SPxLang.RemoteRDRVersion,Version:,版本:
V1.84.8,SPxLang.RemoteRDRNoteLogged,Note logged ,备注记录
V1.84.8,SPxLang.RemoteRDRNoteLogFailed,Failed to log note ,备注记录失败
V1.84.8,SPxLang.RemoteRDREventLogged,Event logged ,事件记录
V1.84.8,SPxLang.RemoteRDREventLogFailed,Failed to log event ,事件记录失败
V1.84.8,SPxLang.RemoteRDRInputGroup,Input ,输入
V1.84.8,SPxLang.RemoteRDRInputLive,Live ,实时
V1.84.8,SPxLang.RemoteRDRInputReplay,Replay ,回放
V1.81,SPxLang.RwAlarmAction1,Start Recording,开始记录
V1.81,SPxLang.RwAlarmAction2,Add To Camera,添加到摄像头
V1.84.8,SPxLang.RwAlarmAction3,Broadcast Over LRAD
V1.81,SPxLang.RwAlarmActionsTab1,Actions,动作
V1.81,SPxLang.RwAlarmActionsTab2,ACTION,动作
V1.81,SPxLang.RwAlarmActionsTab3,OPTION,选项
V1.81,SPxLang.RwAlarmActionsTab4,Value:,值:
DEPRECATED,SPxLang.RwAlarmConditionsTab1,Set alarm name,设置警报名
V1.81,SPxLang.RwAlarmsDialog1,Triggered Alarms,已触发警报
V1.81,SPxLang.RwAlarmsDialog2,Active,已生效
V1.81,SPxLang.RwAlarmsDialog3,Acknowledged,已知晓
V1.81,SPxLang.RwAlarmsDialog4,Cleared,已清除
V1.81,SPxLang.RwAlarmsPanel1,STATE,状态
V1.81,SPxLang.RwAlarmsPanel2,TIME,时间
V1.81,SPxLang.RwAlarmsPanel3,NAME,名称
V1.81,SPxLang.RwAlarmsPanel4,TRACK,航迹
V1.81,SPxLang.RwAlarmsPanel5,CPA,CPA
V1.81,SPxLang.RwAlarmsPanel6,TCPA,TCPA
V1.81,SPxLang.RwAlarmsPanel7,TRIGGERS,触发
V1.81,SPxLang.RwAllCams,All Cameras,所有摄像机
V1.82.1,SPxLang.RwAnchorAlarmDefaultName,Anchor Alarm,锚定警报
V1.81.8,SPxLang.RwAppCloseConfim1,Closing the main window will close the whole RadarWatch application  please confirm. ,关闭主窗口将会关闭所有应用，请确认。
V1.81.8,SPxLang.RwAppCloseConfim2,Save and Close,保存并关闭
V1.81.8,SPxLang.RwAppCloseConfim3,Close Without Saving,不保存关闭
V1.81.8,SPxLang.RwAppCloseConfim4,Keep RadarWatch Open,继续开启应用
V1.81,SPxLang.RwAppInit1,Initialising,正在初始化
V1.81,SPxLang.RwAppInit2,Creating channels,创建通道
V1.81,SPxLang.RwAppInit3,Creating PPIs,创建PPI窗口
V1.81,SPxLang.RwAppInit4,Creating video windows,创建视频窗口
V1.81,SPxLang.RwAppInit5,Creating dialogs,创建对话框
V1.81,SPxLang.RwAppInit6,Initialisation complete,初始化完成
V1.81,SPxLang.RwAppMenu1,Application,应用
V1.81,SPxLang.RwAppMenu2,Application Wizard,应用向导
V1.81,SPxLang.RwAppMenu3,Track Table,航迹列表
V1.81,SPxLang.RwAppMenu4,Track Filtering,航迹过滤
V1.81,SPxLang.RwAppMenu5,Configured Alarms,配置报警
V1.81,SPxLang.RwAppMenu6,Triggered Alarms,触发报警
V1.81,SPxLang.RwAppMenu7,Record and Replay,记录回放
V1.81,SPxLang.RwAppMenu8,Access Control,登录控制
V1.81,SPxLang.RwAppMenu9,Layout,布局设置
V1.81,SPxLang.RwAppMenu10,Set,设置
V1.81,SPxLang.RwAppMenu11,Restore,还原
V1.81,SPxLang.RwAppMenu12,Layout 1,布局设置 1
V1.81,SPxLang.RwAppMenu13,Layout 2,布局设置 2
V1.81,SPxLang.RwAppMenu14,Layout 3,布局设置 3
V1.81,SPxLang.RwAppMenu15,Settings,设置
V1.81,SPxLang.RwAppMenu16,Save Settings,保存设置
V1.81,SPxLang.RwAppMenu17,Save Areas Alarms and Filters,保存报警区域和过滤区域
V1.81,SPxLang.RwAppMenu18,Save All,全部保存
V1.81,SPxLang.RwAppMenu19,Exit,退出
V1.81,SPxLang.RwAppMenu20,Shared Mode,共享模式
V1.81,SPxLang.RwAppMenu21,Set Default,默认配置
V1.81,SPxLang.RwAppMenu22,None,空
V1.81,SPxLang.RwAreasDefaultName1,Group,组
V1.81,SPxLang.RwAreasDefaultName2,Poly,多边形
V1.81,SPxLang.RwAreasDefaultName3,Line,线
V1.81,SPxLang.RwAreasDefaultName4,Circle,圆形
V1.81,SPxLang.RwAreasDefaultName5,Sector,扇形
V1.81,SPxLang.RwAreasDefaultName6,Symbol,符号
V1.81,SPxLang.RwAreasDefaultName7,Text,文本
V1.81,SPxLang.RwAreasDefaultName8,New Text,新文本
V1.82.1,SPxLang.RwAreasDefaultName9,Anchor Zones Group,锚定区组
V1.82.1,SPxLang.RwAreasDefaultName10,Anchor Zone,锚定区
V1.81,SPxLang.RwAreasPopupMenu1,Flip Crossing Direction,翻转方向
V1.81,SPxLang.RwAreasPopupMenu2,Append Points,增加点
V1.81,SPxLang.RwAreasPopupMenu3,Rename,重命名
V1.81,SPxLang.RwAreasPopupMenu4,Delete,删除
V1.81,SPxLang.RwAreasPopupMenu5,Create Group,创建组
V1.81,SPxLang.RwAreasPopupMenu6,Create Polygon,创建多边形
V1.81,SPxLang.RwAreasPopupMenu7,Create Polyline,创建线段
V1.81,SPxLang.RwAreasPopupMenu8,Create Circle,创建圆形
V1.81,SPxLang.RwAreasPopupMenu9,Create Sector,创建扇形
V1.81,SPxLang.RwAreasPopupMenu10,Create Symbol,创建符号
V1.81,SPxLang.RwAreasPopupMenu11,Create Text,创建文本
V1.81,SPxLang.RwBestCam,Best Camera,最优摄像头
V1.81,SPxLang.RwBPanel1,On Top,最上方
V1.81,SPxLang.RwBPanel2,Keep window on top,保持窗口在最上方
V1.81,SPxLang.RwBPanel3,Alarm,报警
V1.81,SPxLang.RwBPanel4,Alarms,报警
V1.81,SPxLang.RwBPanel5,Track Filters,航迹过滤
V1.81,SPxLang.RwBPanel6,ON,开
V1.81,SPxLang.RwBPanel7,OFF,关
V1.81,SPxLang.RwCamCorrDialog1,Camera Correction,摄像头校准
V1.81,SPxLang.RwCameraAutoPopupMenu1,Remove,删除
V1.81,SPxLang.RwCameraAutoPopupMenu2,Remove All Tracks,删除所有航迹
V1.81,SPxLang.RwCameraAutoTab1,Tracks,航迹
V1.81,SPxLang.RwCameraAutoTab2,Cycle:,循环:
V1.81,SPxLang.RwCameraAutoTab3,Enable cycling of tracks,激活航迹循环
V1.81,SPxLang.RwCameraAutoTab4,Set cycle interval in seconds,设置循环周期（秒）
V1.81,SPxLang.RwCameraJoystickTab1,Joystick,操纵杆
V1.81,SPxLang.RwCameraJoystickTab2,Auto Focus,自动聚焦
V1.81,SPxLang.RwCameraJoystickTab3,Clear Correction,清除校准
V1.81.5,SPxLang.RwCameraJoystickTab4,Stow,收起
V1.82.1,SPxLang.RwCameraJoystickTab5,External Joystick:,外部操纵杆
V1.82.1,SPxLang.RwCameraJoystickTab6,None,无
V1.82.1,SPxLang.RwCameraJoystickTab7,ACTIVE ,有效
V1.82.1,SPxLang.RwCameraJoystickTab8,INACTIVE,无效
V1.81.5,SPxLang.RwCameraLRADAudioTab1,Loud Hailer,扩音器
V1.81.5,SPxLang.RwCameraLRADSearchlightTab1,Searchlight,探照灯
V1.81,SPxLang.RwCameraMenu1,Camera,摄像头
V1.81,SPxLang.RwCameraMenu2,Camera Wizard,摄像头向导
V1.81,SPxLang.RwCameraMenu3,Video Multiview,多窗口视频
V1.81,SPxLang.RwCameraMenu4,Video-1,视频-1
V1.81,SPxLang.RwCameraMenu5,Video-2,视频-2
V1.81,SPxLang.RwCameraMenu6,Camera Correction,视频校准
V1.82.3,SPxLang.RwCameraMenu7,Camera FOV Calibration,视频FOV校准
V1.81,SPxLang.RwCameraPresetsTab1,Presets,预设
V1.81,SPxLang.RwCameraStatus1,Video,视频
V1.81,SPxLang.RwCameraStatus2,Control,控制
V1.81.5,SPxLang.RwCameraStatus3,Secondary Control,副控制
V1.81.5,SPxLang.RwCameraStatus4,Searchlight Control,探照灯控制
V1.81.5,SPxLang.RwCameraStatus5,Amplifier Control,扬声器控制
V1.81.5,SPxLang.RwCameraStatus6,Audio Streamer,音频流
DEPRECATED,SPxLang.RwCameraTourPopupMenu1,Append Stage
DEPRECATED,SPxLang.RwCameraTourPopupMenu2,Insert Stage Before Stage
DEPRECATED,SPxLang.RwCameraTourPopupMenu3,Delete Stage
DEPRECATED,SPxLang.RwCameraTourPopupMenu4,Delete All Stages
V1.84.8,SPxLang.CamTourPopupMenu1,Append Stage,添加State
V1.84.8,SPxLang.CamTourPopupMenu2,Insert Stage Before Stage,插入Stage
V1.84.8,SPxLang.CamTourPopupMenu3,Delete Stage,删除Stage
V1.84.8,SPxLang.CamTourPopupMenu4,Delete All Stages,删除所有Stages
V1.82.5,SPxLang.RwCameraTourTab1,Tour,巡航
DEPRECATED,SPxLang.RwCameraTourTab2,Enable Tour
DEPRECATED,SPxLang.RwCameraTourTab3,Start
DEPRECATED,SPxLang.RwCameraTourTab4,Enable Editing
DEPRECATED,SPxLang.RwCameraTourTab5,Save
DEPRECATED,SPxLang.RwCameraTourTab6,Append
DEPRECATED,SPxLang.RwCameraTourTab7,Delete
DEPRECATED,SPxLang.RwCameraTourTab8,Delete All
DEPRECATED,SPxLang.RwCameraTourTab9,Wait Time (s):
DEPRECATED,SPxLang.RwCameraTourTab10,Bearing
DEPRECATED,SPxLang.RwCameraTourTab11,Elevation
DEPRECATED,SPxLang.RwCameraTourTab12,FOV
DEPRECATED,SPxLang.RwCameraTourTab13,Start running the tour
DEPRECATED,SPxLang.RwCameraTourTab14,Save current tour configuration
DEPRECATED,SPxLang.RwCameraTourTab15,Append new stage
DEPRECATED,SPxLang.RwCameraTourTab16,Delete selected stage
DEPRECATED,SPxLang.RwCameraTourTab17,Delete all stages
V1.84.8,SPxLang.CamTourDialog2,Enable Tour,巡航生效
V1.84.8,SPxLang.CamTourDialog3,Start,开始
V1.84.8,SPxLang.CamTourDialog4,Enable Editing,编辑
V1.84.8,SPxLang.CamTourDialog5,Save,保存
V1.84.8,SPxLang.CamTourDialog6,Append,添加
V1.84.8,SPxLang.CamTourDialog7,Delete,删除
V1.84.8,SPxLang.CamTourDialog8,Delete All,删除所有
V1.84.8,SPxLang.CamTourDialog9,Wait Time (s):,等待时间:
V1.84.8,SPxLang.CamTourDialog10,Bearing,方位
V1.84.8,SPxLang.CamTourDialog11,Elevation,俯仰
V1.84.8,SPxLang.CamTourDialog12,FOV,FOV
V1.84.8,SPxLang.CamTourDialog13,Start running the tour,开始巡航
V1.84.8,SPxLang.CamTourDialog14,Save current tour configuration,保存当前巡航参数
V1.84.8,SPxLang.CamTourDialog15,Append new stage,添加新的stage
V1.84.8,SPxLang.CamTourDialog16,Delete selected stage,删除选择的stage
V1.84.8,SPxLang.CamTourDialog17,Delete all stages,删除所有stage
V1.82.3,SPxLang.RwCamFOVCalDialog1,Camera FOV Calibration,摄像头FOV校准
V1.81,SPxLang.RwConditionsPanel1,STATE,状态
V1.81,SPxLang.RwConditionsPanel2,NAME,名称
V1.81,SPxLang.RwConditionsPanel3,CONDITIONS,条件
V1.81,SPxLang.RwConditionsPanel4,IS SHARED,共享
DEPRECATED,SPxLang.RwConditionsTab1,Conditions
DEPRECATED,SPxLang.RwConditionsTab2,CONDITION
DEPRECATED,SPxLang.RwConditionsTab3,WITHIN
DEPRECATED,SPxLang.RwConditionsTab4,Right click to add new condition
DEPRECATED,SPxLang.RwConditionsTab5,Set operation
DEPRECATED,SPxLang.RwConditionsTab6,Set argument
DEPRECATED,SPxLang.RwConditionsTab7,Set time limit
DEPRECATED,SPxLang.RwConditionsTab8,Set range limit
DEPRECATED,SPxLang.RwConditionsTab9,Name:
DEPRECATED,SPxLang.RwConditionsTab10,Within:
DEPRECATED,SPxLang.RwConditionsTab11,True
DEPRECATED,SPxLang.RwConditionsTab12,False
V1.81,SPxLang.RwConfigAlarmsDialog1,Configured Alarms,配置报警
V1.81,SPxLang.RwConfigAlarmsPanel1,Right click to add new alarm,点击右键新增报警
V1.81,SPxLang.RwConfigAlarmsPopupMenu1,Make Alarm Private,设置报警本地化
V1.81,SPxLang.RwConfigAlarmsPopupMenu2,Make Alarm Shared,设置报警共享化
V1.81.5,SPxLang.RwCopyright,© 2019 - 2021 Cambridge Pixel Ltd. ,版权:2018~2021 CP 
V1.81,SPxLang.RwCovMapDialog1,Coverage Map,覆盖地图
V1.81,SPxLang.RwCovMapDialog2,Update,升级
V1.81,SPxLang.RwCurrCam,Current Camera,当前摄像头
V1.DEPECRATED,SPxLang.RwFilterConditionsTab1,Set filter name,设置过滤器名称
V1.81,SPxLang.RwFiltersDialog1,Track Filters,航迹过滤
DEPRECATED,SPxLang.RwFiltersPanel1,Right click to add new filter
V1.81,SPxLang.RwHelpMenu1,Help,帮助
V1.81,SPxLang.RwHelpMenu2,About,关于
V1.81,SPxLang.RwHelpMenu3,View Help,查看帮助
V1.81,SPxLang.RwHelpMenu4,RadarWatch Help,RadarWatch帮助
V1.81,SPxLang.RwLayoutMesgBox1,Overwrite layout assigned to slot,覆盖分配给插槽的布局
V1.81,SPxLang.RwLayoutMesgBox2,Overwrite Layout,覆盖布局
V1.81,SPxLang.RwLayoutMesgBox3,Cancel,取消
V1.82.3,SPxLang.RwLocationCheckButton,Check,查看
V1.82.3,SPxLang.RwLocationSearchCueText,Location latitude and longitude,位置经纬度
V1.82.3,SPxLang.RwLocationSearchTooltip,Enter a location latitude and longitude,输入位置纬度和经度
V1.81,SPxLang.RwMainStatus1,Combined Tracks,融合后航迹
V1.81,SPxLang.RwMainStatus2,AIS Tracks,AIS航迹
V1.81,SPxLang.RwMainStatus3,ADS-B Tracks,ADS-B航迹
V1.81,SPxLang.RwMainStatus4,RDR,RDR
V1.81,SPxLang.RwMainStatus5,Recording,记录
V1.81,SPxLang.RwMainStatus6,Replay,回放
V1.81,SPxLang.RwMesgPopupMenu1,Clear Messages,清除信息
V1.81,SPxLang.RwMonTPanel1,Select,选择
